referral_id,referrer_id,referee_id,referral_code,timestamp,referrer_device_id,referee_device_id,referrer_ip,referee_ip,ip_account_count,email_domain,referrer_account_age_days,referee_account_age_days,referrals_in_7d,referrals_in_1hr,min_gap_sec,referral_code_usage_7d,referrer_city,referee_city,geo_velocity_kmph,location_mismatch_flag,same_address_count,pan_hash,identity_risk_score,credit_age_months,device_similarity_score,card_activated,cash_advance_ratio,promo_active,promo_start_gap_min,referrer_dormancy_days,referral_cluster_id,referral_cluster_size,fraud_type,is_fraud
REF_002850,CUST_16678,CUST_93611,CODE_6678_813,2025-12-10 20:27:52,DEV_A3F70032,DEV_63CE9B7B,172.24.243.161,172.20.155.4,2,yahoo.com,1018,253,0,0,78718,4,Hyderabad,Ahmedabad,34.18,False,1,6593060d1adf176a,0.215,31,0.254,True,0.015,False,-1,2,CLUSTER_0000,1,LEGITIMATE,0
REF_006666,CUST_13028,CUST_79853,CODE_3028_350,2025-05-25 14:30:58,DEV_C085A93C,DEV_36A82332,172.19.181.161,192.168.38.6,2,outlook.com,196,210,0,0,8852,3,Ahmedabad,Hyderabad,22.86,False,2,4c57c61abae01b57,0.079,62,0.41,True,0.122,False,-1,26,CLUSTER_0000,1,LEGITIMATE,0
REF_005882,CUST_52054,CUST_64887,CODE_2054_754,2025-11-25 07:44:33,DEV_7BFFA227,DEV_6E9C7C87,10.169.28.62,192.168.51.67,1,hotmail.com,1421,344,1,0,42450,3,Surat,Jaipur,10.82,False,1,1a5a091b472fd3ff,0.006,37,0.413,True,0.055,False,-1,24,CLUSTER_0000,1,LEGITIMATE,0
REF_004453,CUST_35858,CUST_68939,CODE_5858_114,2025-11-12 06:07:58,DEV_08E0BC34,DEV_56A83A76,10.71.145.95,192.168.120.119,1,rediffmail.com,297,71,0,0,39818,4,Hyderabad,Mumbai,50.2,False,2,8d4c09113ec7e097,0.027,40,0.384,True,0.129,False,-1,4,CLUSTER_0000,1,LEGITIMATE,0
REF_007422,CUST_31243,CUST_61633,CODE_1243_600,2025-04-26 23:51:26,DEV_2A7949AD,DEV_63250DEA,10.120.108.165,172.31.21.240,2,protonmail.com,1552,56,0,0,75135,2,Mumbai,Kolkata,19.16,False,1,f65cdfa832c9e756,0.063,64,0.052,True,0.06,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_006485,CUST_12847,CUST_83361,CODE_2847_847,2025-05-22 05:37:37,DEV_150CE01E,DEV_C39C0B9C,10.194.71.251,10.188.175.255,2,protonmail.com,802,281,0,0,57750,3,Ahmedabad,Bengaluru,59.09,False,1,6dc9ebad52179e1a,0.166,76,0.155,True,0.067,False,-1,7,CLUSTER_0000,1,LEGITIMATE,0
REF_002480,CUST_51874,CUST_70847,CODE_1874_619,2025-11-15 00:15:13,DEV_59250B82,DEV_B8034608,172.17.223.24,192.168.153.52,2,icloud.com,476,68,2,0,18578,3,Surat,Surat,31.99,False,2,eae7c7dbcf73af0b,0.194,71,0.481,True,0.119,False,-1,15,CLUSTER_0000,1,LEGITIMATE,0
REF_006618,CUST_14652,CUST_76105,CODE_4652_824,2025-12-04 16:52:24,DEV_DA65A793,DEV_7E52EE93,192.168.18.114,172.26.233.2,1,protonmail.com,1706,147,2,0,69182,2,Mumbai,Pune,55.5,False,2,98d786b6c38328d3,0.225,68,0.424,True,0.133,False,-1,1,CLUSTER_0000,1,LEGITIMATE,0
REF_002142,CUST_15164,CUST_82042,CODE_5164_665,2025-07-01 08:46:04,DEV_8C637673,DEV_8282644D,10.16.111.113,192.168.66.151,2,icloud.com,650,321,3,0,71899,2,Hyderabad,Pune,12.18,False,1,295387d423b1cdca,0.26,44,0.452,True,0.025,False,-1,1,CLUSTER_0000,1,LEGITIMATE,0
REF_005189,CUST_33052,CUST_91970,CODE_3052_405,2026-01-02 14:41:02,DEV_20C8D4AF,DEV_F9895F29,10.92.48.106,10.85.58.11,2,protonmail.com,1631,252,3,0,85041,2,Kolkata,Ahmedabad,43.02,False,1,1731e7e1c0d0c972,0.148,84,0.212,True,0.084,False,-1,26,CLUSTER_0000,1,LEGITIMATE,0
REF_009731,CUST_56354,CUST_69111,CODE_6354_256,2025-05-01 13:27:01,DEV_4E7C99D5,DEV_EA98A780,164.123.119.23,65.220.137.249,2,rediffmail.com,1590,344,0,0,72127,3,Mumbai,Delhi,2440.94,True,2,7280d2570b0d16b8,0.099,36,0.087,True,0.108,False,-1,3,CLUSTER_0000,1,GEO_VELOCITY,1
REF_002745,CUST_54323,CUST_78096,CODE_4323_841,2025-10-19 11:38:10,DEV_25332159,DEV_1ED00744,172.17.115.32,10.198.46.161,1,icloud.com,1375,315,2,0,14098,4,Kolkata,Jaipur,44.65,False,1,71cda7222dc012d0,0.122,71,0.08,True,0.088,False,-1,17,CLUSTER_0000,1,LEGITIMATE,0
REF_007254,CUST_54676,CUST_73516,CODE_4676_649,2025-04-27 20:10:54,DEV_B1C27C45,DEV_12A35575,172.18.105.141,10.52.135.202,1,outlook.com,1860,161,0,0,40918,3,Hyderabad,Mumbai,4.73,False,1,a2cd487d9abe164c,0.046,44,0.309,True,0.12,False,-1,10,CLUSTER_0000,1,LEGITIMATE,0
REF_003507,CUST_28254,CUST_71732,CODE_8254_573,2025-08-11 23:02:34,DEV_3E972C89,DEV_E14FE4D4,172.19.179.94,10.132.247.163,2,hotmail.com,462,115,1,0,55546,4,Chennai,Ahmedabad,23.16,False,2,376bbe434e1aed2f,0.279,63,0.357,True,0.048,False,-1,8,CLUSTER_0000,1,LEGITIMATE,0
REF_001680,CUST_43349,CUST_61688,CODE_3349_822,2026-03-17 02:13:27,DEV_150243C7,DEV_9B084A37,172.16.166.148,192.168.138.183,2,outlook.com,1753,237,0,0,85486,1,Hyderabad,Bengaluru,41.12,False,1,2847a57b0cff1765,0.173,56,0.245,True,0.133,False,-1,26,CLUSTER_0000,1,LEGITIMATE,0
REF_004250,CUST_54583,CUST_64314,CODE_4583_838,2026-02-28 02:26:24,DEV_332FE6E2,DEV_0EAF2657,10.71.197.249,10.251.84.17,1,outlook.com,1260,245,1,0,77229,5,Delhi,Bengaluru,27.68,False,2,1606be6b5a4ee88f,0.119,42,0.385,True,0.036,False,-1,24,CLUSTER_0000,1,LEGITIMATE,0
REF_003148,CUST_45456,CUST_84228,CODE_5456_136,2025-06-17 09:51:13,DEV_35F07A1D,DEV_DECCE60F,172.31.183.233,192.168.117.40,1,icloud.com,903,109,3,0,82205,4,Surat,Jaipur,54.56,False,1,f4fa42e837be0eb0,0.263,90,0.224,True,0.112,False,-1,24,CLUSTER_0000,1,LEGITIMATE,0
REF_008131,CUST_17547,CUST_92441,CODE_7547_579,2025-10-19 17:54:42,DEV_D6DC93DA,DEV_CB1C1B4C,10.173.156.150,10.52.232.135,1,hotmail.com,1641,34,1,0,47326,4,Delhi,Chennai,45.29,False,1,362475a4fc0d5ef0,0.065,61,0.42,True,0.06,False,-1,13,CLUSTER_0000,1,LEGITIMATE,0
REF_007005,CUST_42954,CUST_91891,CODE_2954_973,2025-11-14 15:12:22,DEV_ACF1DEF2,DEV_6A73CD0C,192.168.196.152,10.136.182.74,2,icloud.com,386,289,2,0,76935,4,Jaipur,Surat,41.57,False,2,36dec43c9ad570be,0.213,13,0.354,True,0.056,False,-1,29,CLUSTER_0000,1,LEGITIMATE,0
REF_000581,CUST_24380,CUST_65416,CODE_4380_379,2025-12-17 08:13:51,DEV_F605B27C,DEV_5019D810,192.168.130.186,172.16.42.57,1,icloud.com,1122,239,3,0,25502,2,Kolkata,Mumbai,3.21,False,1,5c234c1636bbb99f,0.035,60,0.201,True,0.006,False,-1,22,CLUSTER_0000,1,LEGITIMATE,0
REF_004071,CUST_15679,CUST_68743,CODE_5679_385,2026-03-04 04:34:44,DEV_4B58C114,DEV_16D3CE82,192.168.231.109,10.213.67.150,1,hotmail.com,364,296,2,0,10354,1,Ahmedabad,Delhi,11.18,False,2,c453714089514f9c,0.258,19,0.35,True,0.052,False,-1,26,CLUSTER_0000,1,LEGITIMATE,0
REF_003344,CUST_18586,CUST_91275,CODE_8586_394,2025-10-02 11:32:17,DEV_3AB6CC45,DEV_BC9431E7,10.240.47.51,10.112.31.47,2,gmail.com,1882,99,0,0,13400,4,Ahmedabad,Pune,25.35,False,2,9c29a5c07bc3d2c7,0.084,71,0.215,True,0.005,False,-1,8,CLUSTER_0000,1,LEGITIMATE,0
REF_007405,CUST_59530,CUST_68780,CODE_9530_148,2026-01-07 12:07:38,DEV_96DCD5C8,DEV_22C27600,172.22.219.7,172.20.120.156,1,hotmail.com,965,161,3,0,44463,5,Delhi,Jaipur,15.79,False,1,9592db61cac3292a,0.096,17,0.434,True,0.141,False,-1,7,CLUSTER_0000,1,LEGITIMATE,0
REF_003673,CUST_28210,CUST_70192,CODE_8210_259,2026-03-31 10:38:20,DEV_38488E69,DEV_F8F2A765,10.51.182.117,192.168.199.181,1,icloud.com,608,309,2,0,33667,1,Chennai,Ahmedabad,9.5,False,2,6636a0d3042652bc,0.144,94,0.397,True,0.047,False,-1,17,CLUSTER_0000,1,LEGITIMATE,0
REF_000560,CUST_30067,CUST_95690,CODE_0067_779,2025-08-17 20:20:41,DEV_5B760CFC,DEV_B9983930,192.168.168.199,10.192.48.182,1,outlook.com,1745,31,3,0,78060,1,Surat,Ahmedabad,8.62,False,1,0aeeeb9a12e7ee18,0.054,92,0.175,True,0.149,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_005238,CUST_43392,CUST_64501,CODE_3392_605,2025-08-25 10:17:01,DEV_7E118D4E,DEV_7E5E8E9F,10.36.71.106,192.168.240.86,2,hotmail.com,1505,34,0,0,80758,4,Delhi,Ahmedabad,30.11,False,1,34bd817c15d914f7,0.199,66,0.216,True,0.068,False,-1,2,CLUSTER_0000,1,LEGITIMATE,0
REF_007806,CUST_11005,CUST_88307,CODE_1005_839,2025-10-17 04:42:09,DEV_CAADDA70,DEV_4C775A52,10.187.143.103,10.170.45.183,2,protonmail.com,1442,212,3,0,84084,2,Bengaluru,Pune,37.51,False,2,be2bca736be75314,0.03,30,0.125,True,0.083,False,-1,12,CLUSTER_0000,1,LEGITIMATE,0
REF_000513,CUST_44581,CUST_75730,CODE_4581_993,2026-02-19 00:38:20,DEV_7580D132,DEV_C645DF03,172.25.174.56,172.22.162.202,1,hotmail.com,593,138,1,0,50783,4,Surat,Pune,40.82,False,2,774385f8e26e8bdb,0.159,79,0.497,True,0.115,False,-1,16,CLUSTER_0000,1,LEGITIMATE,0
REF_001082,CUST_58736,CUST_81371,CODE_8736_982,2025-06-05 07:47:50,DEV_4FF9C9F8,DEV_B73F3212,172.27.11.65,172.26.47.156,2,gmail.com,1436,169,3,0,84444,4,Ahmedabad,Delhi,55.34,False,2,a41991cfdd1763aa,0.053,76,0.445,True,0.133,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_001665,CUST_31654,CUST_86335,CODE_1654_172,2025-07-02 22:54:50,DEV_393F6C2B,DEV_191AC8EA,172.17.70.209,172.20.31.55,1,rediffmail.com,656,48,3,0,11120,2,Jaipur,Ahmedabad,27.61,False,1,3be5942a8085acbf,0.22,20,0.367,True,0.044,False,-1,27,CLUSTER_0000,1,LEGITIMATE,0
REF_009205,CUST_50993,CUST_89649,CODE_0993_316,2026-02-14 07:04:29,DEV_0F94178B,DEV_FEDE0963,192.168.229.214,172.18.38.17,2,fakeinbox.com,1723,3,1,0,38972,1,Hyderabad,Surat,9.67,False,2,55918917e086e02e,0.335,48,0.332,True,0.128,False,-1,2,CLUSTER_0000,1,DISPOSABLE_EMAIL,1
REF_001932,CUST_11891,CUST_88769,CODE_1891_745,2025-08-18 18:35:00,DEV_5A9B3BA6,DEV_A35A4DFB,10.216.180.217,192.168.188.38,1,outlook.com,1548,316,2,0,19153,3,Surat,Hyderabad,23.91,False,1,9c5fde22dd3d5d8f,0.055,78,0.245,True,0.016,False,-1,19,CLUSTER_0000,1,LEGITIMATE,0
REF_009966,CUST_14664,CUST_92389,CODE_4664_803,2026-02-25 21:03:49,DEV_4F4D531E,DEV_68E28E8F,192.168.164.159,172.29.226.82,1,outlook.com,741,117,7,0,47581,34,Chennai,Chennai,47.23,True,1,a800ec1875bd262a,0.01,101,0.178,True,0.032,True,44,195,CLUSTER_0000,1,REFERRAL_CODE_FARMING,1
REF_001151,CUST_29390,CUST_99458,CODE_9390_816,2026-01-02 13:10:22,DEV_61FDF27D,DEV_8FD6DA40,192.168.232.54,10.145.196.98,2,hotmail.com,991,314,3,0,47786,4,Hyderabad,Chennai,27.59,False,2,432ac31051ac1401,0.077,70,0.009,True,0.062,False,-1,25,CLUSTER_0000,1,LEGITIMATE,0
REF_002839,CUST_27337,CUST_95860,CODE_7337_906,2025-10-21 01:10:37,DEV_97DBF5BE,DEV_14C290AA,192.168.31.173,172.31.142.179,2,gmail.com,599,172,3,0,11413,1,Surat,Delhi,27.11,False,1,703fb88d38da519c,0.136,74,0.156,True,0.073,False,-1,22,CLUSTER_0000,1,LEGITIMATE,0
REF_005950,CUST_32274,CUST_85697,CODE_2274_906,2025-11-01 05:35:16,DEV_DE57F8FD,DEV_46E522FD,10.234.84.250,192.168.164.23,1,outlook.com,274,321,3,0,15488,5,Jaipur,Hyderabad,55.56,False,1,92a3b53ae9977d81,0.278,35,0.167,True,0.059,False,-1,21,CLUSTER_0000,1,LEGITIMATE,0
REF_008309,CUST_10075,CUST_93250,CODE_0075_773,2026-01-15 22:44:39,DEV_27D02513,DEV_27D02513,10.113.174.247,10.212.84.227,2,gmail.com,892,78,3,0,52132,4,Jaipur,Jaipur,21.04,False,2,cacb66e624368cca,0.158,106,0.334,True,0.091,False,-1,28,CLUSTER_0000,1,SELF_REFERRAL,1
REF_008933,CUST_28120,CUST_80547,CODE_8120_841,2026-01-30 09:17:02,DEV_5E6215E7,DEV_7451B14C,172.16.251.36,192.168.126.19,1,yahoo.com,75,120,8,1,2301,2,Surat,Jaipur,32.75,False,2,939d11f13ef661f4,0.48,42,0.172,True,0.055,False,-1,14,CLUSTER_0000,1,HIGH_VELOCITY,1
REF_009815,CUST_22457,CUST_63568,CODE_2457_360,2025-10-24 09:05:47,DEV_B6ED1197,DEV_C5995CE2,192.168.76.99,10.42.4.198,2,protonmail.com,540,17,2,0,56882,2,Mumbai,Hyderabad,25.45,False,8,bf8b2efd27a2d98e,0.436,45,0.142,True,0.04,False,-1,15,CLUSTER_0000,1,ADDRESS_COLLISION,1
REF_005178,CUST_49052,CUST_87488,CODE_9052_579,2025-05-30 18:22:03,DEV_D5CA5C16,DEV_0B8ABED5,192.168.50.99,10.186.6.195,2,outlook.com,1583,280,0,0,77759,5,Jaipur,Chennai,26.78,False,1,75662e41d6cdfd1b,0.247,64,0.223,True,0.056,False,-1,23,CLUSTER_0000,1,LEGITIMATE,0
REF_000831,CUST_40473,CUST_63838,CODE_0473_552,2025-09-10 03:54:29,DEV_51541F23,DEV_6823959A,10.10.159.37,172.21.16.208,2,protonmail.com,1758,44,1,0,62873,2,Ahmedabad,Bengaluru,57.7,False,2,120d4d4b93a74694,0.291,15,0.288,True,0.017,False,-1,6,CLUSTER_0000,1,LEGITIMATE,0
REF_008312,CUST_50060,CUST_95241,CODE_0060_970,2026-02-05 18:51:20,DEV_3666D2B9,DEV_3666D2B9,172.16.9.109,172.28.43.92,2,hotmail.com,1658,271,1,1,80783,1,Delhi,Chennai,25.84,False,1,d3d3a4fa86a2e9c1,0.284,57,0.306,True,0.11,False,-1,8,CLUSTER_0000,1,SELF_REFERRAL,1
REF_004753,CUST_49735,CUST_80310,CODE_9735_710,2026-03-02 17:27:07,DEV_BFCB3762,DEV_5BC74676,10.205.7.194,172.31.191.134,1,outlook.com,1986,68,1,0,28589,4,Surat,Delhi,38.62,False,2,b34a63b6f490ff01,0.009,47,0.032,True,0.108,False,-1,13,CLUSTER_0000,1,LEGITIMATE,0
REF_009748,CUST_20317,CUST_92542,CODE_0317_158,2025-07-28 14:54:02,DEV_37C30DA3,DEV_AA8FCDBC,193.79.160.110,213.67.27.34,2,outlook.com,275,255,3,1,44679,2,Mumbai,Delhi,1491.32,True,2,3f092c302a8d704c,0.087,109,0.5,True,0.079,False,-1,25,CLUSTER_0000,1,GEO_VELOCITY,1
REF_000636,CUST_57405,CUST_66486,CODE_7405_684,2025-05-19 04:36:52,DEV_9483D418,DEV_1FE17CFD,192.168.121.53,10.231.32.164,1,gmail.com,1306,311,0,0,84341,4,Surat,Surat,52.84,False,2,4712e5996cb4403e,0.207,72,0.084,True,0.083,False,-1,10,CLUSTER_0000,1,LEGITIMATE,0
REF_004466,CUST_23901,CUST_62458,CODE_3901_463,2025-08-10 10:21:01,DEV_222567F3,DEV_C0083252,10.140.206.229,172.30.50.177,2,hotmail.com,190,117,1,0,20361,3,Hyderabad,Pune,10.73,False,2,69ef7651e5555988,0.006,61,0.151,True,0.099,False,-1,12,CLUSTER_0000,1,LEGITIMATE,0
REF_006800,CUST_39964,CUST_98886,CODE_9964_423,2025-05-15 17:24:33,DEV_8FF2FEAD,DEV_DF3F420C,10.169.105.73,172.18.63.253,2,protonmail.com,1358,125,3,0,37018,5,Delhi,Kolkata,28.65,False,1,0ec54dc79aadd418,0.063,60,0.164,True,0.034,False,-1,19,CLUSTER_0000,1,LEGITIMATE,0
REF_007988,CUST_15610,CUST_95773,CODE_5610_347,2026-02-06 12:42:58,DEV_EA724AA3,DEV_FDE1604A,192.168.110.23,192.168.98.141,1,outlook.com,1817,187,3,0,17243,3,Kolkata,Chennai,33.06,False,2,f642159bb1178945,0.035,29,0.126,True,0.146,False,-1,21,CLUSTER_0000,1,LEGITIMATE,0
REF_007080,CUST_42399,CUST_65329,CODE_2399_509,2025-11-06 01:53:07,DEV_96186E65,DEV_0A1C77B4,10.67.20.42,192.168.140.0,1,gmail.com,471,351,2,0,23194,4,Chennai,Delhi,45.94,False,2,d2696a26d9f95200,0.096,48,0.345,True,0.025,False,-1,9,CLUSTER_0000,1,LEGITIMATE,0
REF_006967,CUST_20708,CUST_76752,CODE_0708_573,2025-09-29 03:00:12,DEV_F0022C02,DEV_32BD04B1,10.134.218.237,10.250.5.207,1,protonmail.com,341,134,1,0,8617,5,Kolkata,Bengaluru,17.93,False,1,f2c5e4223df9eefb,0.214,12,0.378,True,0.064,False,-1,5,CLUSTER_0000,1,LEGITIMATE,0
REF_004143,CUST_48555,CUST_85350,CODE_8555_667,2025-11-17 18:30:13,DEV_BD771913,DEV_8B1E0CC1,172.30.35.132,192.168.72.51,1,protonmail.com,1679,316,3,0,44127,3,Chennai,Mumbai,10.53,False,2,b6548e0de488ee48,0.085,59,0.182,True,0.13,False,-1,3,CLUSTER_0000,1,LEGITIMATE,0
REF_007028,CUST_15679,CUST_75359,CODE_5679_385,2026-01-29 03:33:16,DEV_4B58C114,DEV_F6370264,192.168.231.109,10.87.59.250,1,hotmail.com,736,169,0,0,72077,4,Ahmedabad,Chennai,48.8,False,2,ba9c0e58ef7e10be,0.209,87,0.058,True,0.145,False,-1,14,CLUSTER_0000,1,LEGITIMATE,0
REF_009184,CUST_14484,CUST_64625,CODE_4484_340,2025-06-30 17:33:06,DEV_A747ACD4,DEV_C65CDE95,10.231.114.35,10.50.254.10,2,fakeinbox.com,291,8,1,1,44299,3,Hyderabad,Delhi,15.36,False,2,b5b1e371b110fbb8,0.358,88,0.239,True,0.069,False,-1,12,CLUSTER_0000,1,DISPOSABLE_EMAIL,1
REF_000877,CUST_28756,CUST_70227,CODE_8756_894,2025-06-16 07:53:29,DEV_2BC8EC18,DEV_8C92B8ED,172.30.99.23,10.101.185.1,1,rediffmail.com,1918,296,3,0,33474,5,Chennai,Kolkata,0.26,False,1,8ecc144c784f678c,0.297,31,0.014,True,0.044,False,-1,4,CLUSTER_0000,1,LEGITIMATE,0
REF_004870,CUST_47042,CUST_82246,CODE_7042_635,2025-05-23 06:28:53,DEV_C4A1B2FD,DEV_6B0D88E9,172.31.129.209,10.255.200.31,1,outlook.com,1445,256,3,0,54264,3,Pune,Pune,2.16,False,1,6742d26f0cba3528,0.031,37,0.309,True,0.133,False,-1,12,CLUSTER_0000,1,LEGITIMATE,0
REF_005316,CUST_21603,CUST_93302,CODE_1603_522,2025-06-29 06:24:11,DEV_3277BE8D,DEV_DDE53F4D,172.26.228.14,10.140.176.115,1,protonmail.com,1630,150,0,0,81852,3,Mumbai,Pune,36.89,False,2,54aa7ced3da77151,0.242,51,0.146,True,0.128,False,-1,23,CLUSTER_0000,1,LEGITIMATE,0
REF_005223,CUST_55581,CUST_91299,CODE_5581_120,2026-03-10 08:40:53,DEV_270A9B4C,DEV_9FDB3A00,192.168.14.210,192.168.160.124,1,rediffmail.com,1047,237,0,0,46494,5,Surat,Ahmedabad,24.18,False,2,d5e55406284df592,0.245,62,0.349,True,0.061,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_000005,CUST_49564,CUST_80249,CODE_9564_356,2026-02-09 00:35:40,DEV_D8EE35A5,DEV_E7732586,172.16.149.88,172.16.93.174,2,hotmail.com,844,320,0,0,14095,4,Mumbai,Mumbai,9.33,False,1,49975c4822c91809,0.202,46,0.222,True,0.091,False,-1,23,CLUSTER_0000,1,LEGITIMATE,0
REF_003052,CUST_16098,CUST_69903,CODE_6098_401,2025-08-24 22:37:35,DEV_326F6C94,DEV_4AADCFB3,172.18.187.78,192.168.125.163,1,protonmail.com,445,274,0,0,63507,1,Chennai,Bengaluru,39.89,False,1,4ed029892f499b19,0.194,62,0.053,True,0.119,False,-1,23,CLUSTER_0000,1,LEGITIMATE,0
REF_005692,CUST_33736,CUST_82725,CODE_3736_750,2025-10-31 03:53:19,DEV_F5964CE6,DEV_D1E77C3A,10.75.140.56,10.58.102.97,1,gmail.com,1377,279,2,0,29881,1,Ahmedabad,Hyderabad,50.59,False,2,c306da59c5d4013d,0.141,53,0.485,True,0.073,False,-1,22,CLUSTER_0000,1,LEGITIMATE,0
REF_003125,CUST_20783,CUST_74883,CODE_0783_363,2025-12-01 13:30:01,DEV_4AAB643A,DEV_BBE49D31,192.168.143.55,192.168.167.236,1,rediffmail.com,1804,80,1,0,71809,2,Ahmedabad,Delhi,12.89,False,2,d25534a0e821cc77,0.207,44,0.313,True,0.045,False,-1,14,CLUSTER_0000,1,LEGITIMATE,0
REF_002492,CUST_40241,CUST_72612,CODE_0241_220,2025-06-25 09:17:33,DEV_EFFF4783,DEV_E5322B4E,10.123.43.60,172.20.70.248,1,rediffmail.com,1800,88,2,0,72854,5,Bengaluru,Bengaluru,46.39,False,2,4451d851f2c69efc,0.062,37,0.353,True,0.124,False,-1,28,CLUSTER_0000,1,LEGITIMATE,0
REF_003855,CUST_10665,CUST_75338,CODE_0665_629,2025-07-01 11:09:35,DEV_3CDA31D8,DEV_27E4E8C8,172.19.169.71,10.219.220.132,1,outlook.com,975,178,1,0,67912,5,Chennai,Pune,32.38,False,2,fb391af9b655e234,0.007,88,0.468,True,0.095,False,-1,2,CLUSTER_0000,1,LEGITIMATE,0
REF_004778,CUST_47473,CUST_96106,CODE_7473_492,2025-08-19 11:48:47,DEV_3D026ED3,DEV_D34CD75F,10.92.100.202,10.135.192.27,2,yahoo.com,1177,117,1,0,12066,5,Chennai,Surat,0.3,False,2,1f79187358bd3b12,0.293,73,0.372,True,0.018,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_007510,CUST_34928,CUST_80255,CODE_4928_561,2025-10-06 15:56:21,DEV_66060E77,DEV_EBBB347E,10.58.97.179,192.168.201.105,1,gmail.com,790,298,0,0,81189,2,Ahmedabad,Delhi,33.16,False,1,2336e767cb230a56,0.129,57,0.084,True,0.137,False,-1,28,CLUSTER_0000,1,LEGITIMATE,0
REF_006458,CUST_56070,CUST_96580,CODE_6070_980,2025-08-31 09:11:27,DEV_0E276372,DEV_6F41B961,192.168.21.0,172.18.88.167,1,protonmail.com,803,270,0,0,66509,4,Ahmedabad,Ahmedabad,13.89,False,2,1dbfaabe6e5e5210,0.244,70,0.17,True,0.035,False,-1,5,CLUSTER_0000,1,LEGITIMATE,0
REF_006294,CUST_39371,CUST_66505,CODE_9371_911,2025-09-15 22:50:55,DEV_1011F379,DEV_E140C31F,172.20.226.107,10.62.232.76,1,gmail.com,1579,254,0,0,84817,2,Mumbai,Surat,2.58,False,1,bf698659a55e870b,0.167,90,0.002,True,0.054,False,-1,7,CLUSTER_0000,1,LEGITIMATE,0
REF_001149,CUST_24733,CUST_83751,CODE_4733_763,2025-09-26 06:36:13,DEV_54F2270D,DEV_CA97C0A3,192.168.81.71,10.11.193.128,2,yahoo.com,1476,184,1,0,45799,1,Bengaluru,Kolkata,18.09,False,2,743cf693567030ab,0.109,81,0.351,True,0.11,False,-1,25,CLUSTER_0000,1,LEGITIMATE,0
REF_000575,CUST_15501,CUST_68891,CODE_5501_758,2025-08-11 16:25:34,DEV_FA481ECC,DEV_4F6B2A54,192.168.25.28,172.23.82.9,1,yahoo.com,288,311,1,0,64810,4,Kolkata,Delhi,57.62,False,2,686ec53933e5064f,0.053,70,0.344,True,0.118,False,-1,12,CLUSTER_0000,1,LEGITIMATE,0
REF_003770,CUST_33869,CUST_86972,CODE_3869_541,2025-12-03 16:32:50,DEV_287E699F,DEV_75D4B61C,192.168.156.90,10.13.244.24,1,gmail.com,1329,45,2,0,11398,4,Delhi,Surat,16.36,False,2,78c759e8eca7c109,0.276,63,0.336,True,0.029,False,-1,16,CLUSTER_0000,1,LEGITIMATE,0
REF_004147,CUST_59016,CUST_67846,CODE_9016_835,2026-01-23 19:42:15,DEV_EFDA7851,DEV_925F3576,10.237.180.121,172.30.5.32,1,icloud.com,480,137,2,0,39353,1,Delhi,Bengaluru,41.08,False,2,7160ae5988411f6f,0.137,91,0.137,True,0.14,False,-1,1,CLUSTER_0000,1,LEGITIMATE,0
REF_000854,CUST_37474,CUST_65400,CODE_7474_773,2026-04-11 20:41:03,DEV_3869FA8A,DEV_0F88A577,172.23.233.99,172.29.253.153,2,yahoo.com,1523,284,2,0,17037,5,Surat,Delhi,0.12,False,2,050a6f728634caf0,0.085,20,0.467,True,0.081,False,-1,24,CLUSTER_0000,1,LEGITIMATE,0
REF_005920,CUST_57405,CUST_81398,CODE_7405_684,2025-04-23 03:55:18,DEV_9483D418,DEV_160D3BB1,192.168.121.53,10.251.206.126,2,rediffmail.com,1018,208,3,0,36689,4,Surat,Bengaluru,6.22,False,1,527a05f4c6b3822b,0.266,31,0.412,True,0.099,False,-1,14,CLUSTER_0000,1,LEGITIMATE,0
REF_009359,CUST_24328,CUST_87427,CODE_4328_338,2025-06-29 15:34:33,DEV_284DB7D1,DEV_6E6C8B70,172.30.194.201,172.30.194.201,5,outlook.com,443,5,1,1,7541,4,Jaipur,Jaipur,16.02,False,2,c979f8dd378dcee5,0.226,27,0.296,True,0.164,False,-1,14,CLUSTER_0000,1,IP_REUSE,1
REF_006615,CUST_23055,CUST_75789,CODE_3055_493,2025-08-03 18:03:59,DEV_569D8A78,DEV_D33546F1,192.168.135.128,172.24.14.139,2,outlook.com,1163,109,0,0,47839,4,Ahmedabad,Kolkata,24.24,False,1,530b6dfd357bd1f9,0.085,13,0.365,True,0.104,False,-1,13,CLUSTER_0000,1,LEGITIMATE,0
REF_006003,CUST_26541,CUST_79292,CODE_6541_431,2025-05-02 00:31:19,DEV_FFB4EA7E,DEV_0AF82E3A,10.63.213.195,172.30.153.149,2,outlook.com,213,176,3,0,9915,3,Delhi,Bengaluru,37.67,False,1,c3c0a8a3013f88e9,0.084,30,0.081,True,0.073,False,-1,23,CLUSTER_0000,1,LEGITIMATE,0
